commodity_name,state,district,market,min_price,max_price,modal_price,date,certifications,storage type,export_potential,production_quantity,quality_grade
Beetroot,Kerala,Alappuzha,Kayamkulam,25,27,26,22-05-2019,NON-GMO,Dry Storage,Moderate,93966,Grade B
Beetroot,Kerala,Palakad,Koduvayoor,15,20,18,22-05-2019,GMO,Dry Storage,Moderate,93966,Grade B
Beetroot,Kerala,Malappuram,Kondotty,29,31,30,22-05-2019,ORGANIC,Dry Storage,Moderate,93966,Grade B
Beetroot,Kerala,Alappuzha,Madhavapuram,38,44,42,22-05-2019,NON-GMO,Dry Storage,Moderate,93966,Grade B
Betal+Leaves,Meghalaya,West Garo Hills,Dadengiri,100,150,120,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,11871,Grade C
Betal+Leaves,Meghalaya,East Khasi Hills,Shillong,125,220,185,22-05-2019,GMO,Warehouse,Emerging Markets,11871,Grade C
Betal+Leaves,Meghalaya,West Garo Hills,Tura,100,120,110,22-05-2019,NON-GMO,Warehouse,Seasonal,11871,Grade C
Bitter+gourd,Assam,Kamrup,Pamohi(Garchuk),20,25,24,22-05-2019,ORGANIC,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Chattisgarh,Durg,Durg,26,30,28,22-05-2019,ORGANIC,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Ahmedabad,Ahmedabad,18,50,35,22-05-2019,NON-GMO,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Gujarat,Dahod,Dahod(Veg. Market),20,30,25,22-05-2019,GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Ahmedabad,Dholka(Koth),18,20,19,22-05-2019,NON-GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Kheda,Nadiyad(Chaklasi),35,40,37.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Gujarat,Kheda,Nadiyad(Piplag),35,41,38,22-05-2019,ORGANIC,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Vadodara(Baroda),Padra,20,25,22.5,22-05-2019,GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Surat,Surat,17.5,30,23.75,22-05-2019,NON-GMO,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Gujarat,Junagarh,Talalagir,15.5,17.5,16.5,22-05-2019,NON-GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Gujarat,Mehsana,Vijapur(veg),2.5,5,3.5,22-05-2019,NON-GMO,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Haryana,Karnal,Asandh,18,20,19.5,22-05-2019,ORGANIC,Warehouse,Seasonal,83135,Export
Bitter+gourd,Haryana,Panchkula,Barwala,6,10,8,22-05-2019,GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Haryana,Hissar,Barwala(Hisar),14,14,14,22-05-2019,GMO,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Haryana,Yamuna Nagar,Chhachrauli,10,13.8,13.8,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Haryana,Faridabad,Faridabad,12,15,13.5,22-05-2019,ORGANIC,Warehouse,Seasonal,83135,Export
Bitter+gourd,Haryana,Fatehabad,Fatehabad,15,20,15,22-05-2019,NON-GMO,Warehouse,Seasonal,83135,Export
Bitter+gourd,Haryana,Sonipat,Ganaur,15,18,16,22-05-2019,CERTIFIED,Warehouse,Seasonal,83135,Export
Bitter+gourd,Haryana,Mahendragarh-Narnaul,Mohindergarh,10,16,16,22-05-2019,NON-GMO,Warehouse,Emerging Markets,83135,Export
Bitter+gourd,Haryana,Ambala,Mullana,20,20,20,22-05-2019,GMO,Warehouse,Seasonal,83135,Export
Black+pepper,Karnataka,Chikmagalur,Chikkamagalore,200,350,238.6,22-05-2019,ORGANIC,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Karnataka,Madikeri(Kodagu),Gonikappal,265,270,270,22-05-2019,ORGANIC,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Ernakulam,Angamaly,330,350,340,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Kerala,Kannur,Irikkur,320,320,320,22-05-2019,NON-GMO,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Kerala,Wayanad,Kalpetta,320,330,330,22-05-2019,ORGANIC,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Kasargod,Kanjangadu,288,293,290,22-05-2019,ORGANIC,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Kannur,Kannur,300,310,305,22-05-2019,CERTIFIED,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Ernakulam,Kothamangalam,330,340,335,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Kerala,Kannur,Payyannur,295,315,305,22-05-2019,CERTIFIED,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Ernakulam,Perumbavoor,320,340,330,22-05-2019,ORGANIC,Warehouse,Seasonal,12496,Premium
Black+pepper,Kerala,Kannur,Taliparamba,315,320,317.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Kerala,Idukki,Thodupuzha,300,310,305,22-05-2019,ORGANIC,Warehouse,Emerging Markets,12496,Premium
Black+pepper,Kerala,Thirssur,Thrissur,300,310,305,22-05-2019,CERTIFIED,Warehouse,Seasonal,12496,Premium
Bottle+gourd,Chattisgarh,Durg,Durg,10,12,11,22-05-2019,NON-GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Ahmedabad,Ahmedabad,5,12,10,22-05-2019,ORGANIC,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Bharuch,Ankleshwar,3.5,5.75,5.25,22-05-2019,GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Bharuch,Bharuch,5,7.5,6,22-05-2019,GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Navsari,Bilimora,2.5,5,3.75,22-05-2019,NON-GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Valsad,Chikli(Khorgam),4,5,4.5,22-05-2019,NON-GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Dahod,Dahod(Veg. Market),5,12,10,22-05-2019,CERTIFIED,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Gujarat,Ahmedabad,Dholka(Koth),13,15,14,22-05-2019,NON-GMO,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Gujarat,Rajkot,Morbi,10,15,12.5,22-05-2019,GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Kheda,Nadiyad(Piplag),4.5,6.5,5.5,22-05-2019,GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Vadodara(Baroda),Padra,7,12,9.5,22-05-2019,GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Rajkot,Rajkot(Ghee Peeth),5.5,10.5,7.5,22-05-2019,ORGANIC,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Gujarat,Surat,Surat,2,13,7.5,22-05-2019,ORGANIC,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Gujarat,Junagarh,Talalagir,5,7,6,22-05-2019,GMO,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Haryana,Karnal,Asandh,8.5,11,10,22-05-2019,NON-GMO,Warehouse,Emerging Markets,57954,Grade A
Bottle+gourd,Haryana,Faridabad,Ballabhgarh,6,8,7,22-05-2019,NON-GMO,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Haryana,Panchkula,Barwala,6,10,8,22-05-2019,CERTIFIED,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Haryana,Hissar,Barwala(Hisar),6,7,7,22-05-2019,ORGANIC,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Haryana,Kaithal,Cheeka,12,12,12,22-05-2019,ORGANIC,Warehouse,Seasonal,57954,Grade A
Bottle+gourd,Haryana,Yamuna Nagar,Chhachrauli,4,5,4,22-05-2019,GMO,Warehouse,Seasonal,57954,Grade A
Brinjal,Assam,Kamrup,Pamohi(Garchuk),28,30,29,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Chattisgarh,Rajnandgaon,Rajnandgaon,10,10,10,22-05-2019,NON-GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Ahmedabad,Ahmedabad,5,10,8,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Bharuch,Ankleshwar,17,24,21.5,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Surat,Bardoli(Katod),10,20,16,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Bharuch,Bharuch,15,18.5,17,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Navsari,Bilimora,5,15,10,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Dahod,Dahod(Veg. Market),6,15,10,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Amreli,Damnagar,19,24,22,22-05-2019,NON-GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Ahmedabad,Dholka(Koth),9,12,10,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Rajkot,Dhoraji,5.5,10.5,8,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Rajkot,Morbi,10,15,12.5,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Kheda,Nadiyad(Piplag),5,7,6,22-05-2019,NON-GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Vadodara(Baroda),Padra,10,12.5,11.25,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Rajkot,Rajkot(Ghee Peeth),5.5,10.5,8,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Surat,Surat,5,19,12,22-05-2019,NON-GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Gujarat,Junagarh,Talalagir,7.5,9,8.5,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Haryana,Karnal,Asandh,8,9.5,9,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Haryana,Faridabad,Ballabhgarh,12,14,13,22-05-2019,GMO,Dry Storage,Moderate,41921,Grade C
Brinjal,Haryana,Panchkula,Barwala,8,12,10,22-05-2019,CERTIFIED,Dry Storage,Moderate,41921,Grade C
Broken+Rice,Odisha,Nowarangpur,Nawarangpur,12.5,12.5,12.5,22-05-2019,GMO,Warehouse,Emerging Markets,10797,Export
Cabbage,Assam,Kamrup,Pamohi(Garchuk),20,26,23,22-05-2019,NON-GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Chattisgarh,Durg,Durg,17,19,18,22-05-2019,CERTIFIED,Cold Storage,Moderate,91857,Grade C
Cabbage,Chattisgarh,Rajnandgaon,Rajnandgaon,12,12,12,22-05-2019,CERTIFIED,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Ahmedabad,Ahmedabad,6,12,10,22-05-2019,NON-GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Bharuch,Ankleshwar,7.5,12,9.75,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Bharuch,Bharuch,8,11,10,22-05-2019,CERTIFIED,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Navsari,Bilimora,8,13,10.5,22-05-2019,GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Dahod,Dahod(Veg. Market),7,13,12,22-05-2019,GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Ahmedabad,Dholka(Koth),10,13,12,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Rajkot,Dhoraji,7.5,10,8.5,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Kheda,Nadiyad(Piplag),8,12,10,22-05-2019,NON-GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Vadodara(Baroda),Padra,10,12.5,11.25,22-05-2019,GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Surat,Surat,7,14,10.5,22-05-2019,CERTIFIED,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Junagarh,Talalagir,8,10,9,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Morbi,Vankaner(Sub yard),10,15,12.5,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Gujarat,Mehsana,Vijapur(veg),5,5,5,22-05-2019,GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Haryana,Karnal,Asandh,8,9,8.5,22-05-2019,ORGANIC,Cold Storage,Moderate,91857,Grade C
Cabbage,Haryana,Faridabad,Ballabhgarh,7,9,8,22-05-2019,NON-GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Haryana,Bhiwani,Bhiwani,35,35,35,22-05-2019,GMO,Cold Storage,Moderate,91857,Grade C
Cabbage,Haryana,Faridabad,Faridabad,7,8,7.5,22-05-2019,NON-GMO,Cold Storage,Moderate,91857,Grade C
Capsicum,Chattisgarh,Durg,Durg,28,32,30,22-05-2019,ORGANIC,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Ahmedabad,Ahmedabad,23,28,26.5,22-05-2019,NON-GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Bharuch,Ankleshwar,22.25,26.25,24.5,22-05-2019,NON-GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Bharuch,Bharuch,18,22.5,20,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Amreli,Damnagar,25,33,29,22-05-2019,CERTIFIED,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Surat,Surat,15,22.5,18.75,22-05-2019,ORGANIC,Cold Storage,Moderate,94665,Premium
Capsicum,Gujarat,Morbi,Vankaner(Sub yard),20,25,22.5,22-05-2019,NON-GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Karnal,Asandh,16,18,17.5,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Faridabad,Ballabhgarh,18,20,19,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Faridabad,Faridabad,10,12,11,22-05-2019,NON-GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Fatehabad,Fatehabad,12,15,15,22-05-2019,CERTIFIED,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Sirsa,kalanwali,8,9,8.5,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Mahendragarh-Narnaul,Mohindergarh,10,12,12,22-05-2019,NON-GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Yamuna Nagar,Mustafabad,10,12,10,22-05-2019,ORGANIC,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Yamuna Nagar,Radaur,8,12,10,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Panipat,Samalkha,30,35,32,22-05-2019,ORGANIC,Cold Storage,Moderate,94665,Premium
Capsicum,Haryana,Sonipat,Sonepat,20,25,20,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Capsicum,Himachal Pradesh,Kullu,Bhuntar,13,14,13.5,22-05-2019,CERTIFIED,Cold Storage,Moderate,94665,Premium
Capsicum,Himachal Pradesh,Bilaspur,Bilaspur,14,22,15,22-05-2019,ORGANIC,Cold Storage,Moderate,94665,Premium
Capsicum,Himachal Pradesh,Chamba,Chamba,10,15,12.5,22-05-2019,GMO,Cold Storage,Moderate,94665,Premium
Cardamoms,Kerala,Idukki,Thodupuzha,2000,2500,2100,22-05-2019,GMO,Warehouse,Emerging Markets,51504,Grade A
Cardamoms,Maharashtra,Mumbai,Mumbai,2500,3000,2800,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,51504,Grade A
Carrot,Assam,Kamrup,Pamohi(Garchuk),40,45,42.5,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Chattisgarh,Durg,Durg,20,22,21,22-05-2019,NON-GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Ahmedabad,Ahmedabad,12,16,15,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Bharuch,Ankleshwar,17,21,19.25,22-05-2019,NON-GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Bharuch,Bharuch,14,17.5,16,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Dahod,Dahod(Veg. Market),25,30,27,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Vadodara(Baroda),Padra,15,20,17.5,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Gujarat,Surat,Surat,15,22.5,18.75,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Kullu,Bhuntar,14,16,15,22-05-2019,CERTIFIED,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Chamba,Chamba,24,26,25,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Kangra,Kangra,15,20,20,22-05-2019,CERTIFIED,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Kullu,Kullu,14,18,16,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Mandi,Mandi(Mandi),17,20,18,22-05-2019,CERTIFIED,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Kangra,Palampur,24,25,24.5,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Sirmore,Paonta Sahib,23,25,24,22-05-2019,CERTIFIED,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Shimla,Shimla,15,20,17.5,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Solan,Solan,15,18,16,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Carrot,Himachal Pradesh,Solan,Solan(Nalagarh),25,30,28,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Jammu and Kashmir,Jammu,Akhnoor,14,15,14.5,22-05-2019,ORGANIC,Cold Storage,Moderate,59866,Grade B
Carrot,Jammu and Kashmir,Srinagar,Parimpore,18,20,19,22-05-2019,GMO,Cold Storage,Moderate,59866,Grade B
Cashewnuts,Karnataka,Udupi,Kundapura,90,105.57,105.57,22-05-2019,NON-GMO,Dry Storage,High,94212,Grade C
Cashewnuts,Kerala,Kannur,Irikkur,85,85,85,22-05-2019,GMO,Dry Storage,High,94212,Grade C
Cashewnuts,Kerala,Kasargod,Manjeswaram,80,82,81,22-05-2019,GMO,Dry Storage,High,94212,Grade C
Cashewnuts,Maharashtra,Mumbai,Mumbai,700,1100,1000,22-05-2019,CERTIFIED,Dry Storage,High,94212,Grade C
Cashewnuts,Odisha,Gajapati,Parlakhemundi,100,120,120,22-05-2019,CERTIFIED,Dry Storage,High,94212,Grade C
Cashewnuts,Tamil Nadu,Ariyalur,Andimadom,84,86.5,85,22-05-2019,ORGANIC,Dry Storage,High,94212,Grade C
Castor+Seed,Andhra Pradesh,Kurnool,Kurnool,48.67,50.92,49.59,22-05-2019,NON-GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Banaskanth,Amirgadh,54.85,105,54.9,22-05-2019,NON-GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Amreli,Amreli,32.5,53.25,47.5,22-05-2019,NON-GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Kachchh,Bachau,55.3,55.8,55.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Mehsana,Becharaji,54.6,55,54.8,22-05-2019,NON-GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Bhavnagar,Bhavnagar,42.5,55.15,55.15,22-05-2019,NON-GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Kachchh,Bhuj,50,55.2,52.6,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Bhavnagar,Botad,53.3,53.3,53.3,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Dahod,Dahod,51,52.5,52,22-05-2019,ORGANIC,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Surendranagar,Dasada Patadi,54.95,55.05,55,22-05-2019,NON-GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Banaskanth,Deesa,54.5,55.4,55,22-05-2019,ORGANIC,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Banaskanth,Deesa(Bhildi),54.95,55.3,55.25,22-05-2019,NON-GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Gandhinagar,Dehgam,54.25,55,54.62,22-05-2019,GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Gandhinagar,Dehgam(Rekhiyal),54,54.75,54.37,22-05-2019,NON-GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Banaskanth,Dhanera,54,55.6,54.8,22-05-2019,GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Sabarkantha,Dhansura,54.5,55.5,55.25,22-05-2019,NON-GMO,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Ahmedabad,Dholka(Koth),53,54.45,54,22-05-2019,GMO,Warehouse,Emerging Markets,21723,Export
Castor+Seed,Gujarat,Rajkot,Dhoraji,50,53.55,53.05,22-05-2019,ORGANIC,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Jamnagar,Dhrol,47.5,52.3,49.9,22-05-2019,CERTIFIED,Warehouse,Seasonal,21723,Export
Castor+Seed,Gujarat,Surendranagar,Halvad,52.5,55.45,55,22-05-2019,ORGANIC,Warehouse,Emerging Markets,21723,Export
Cauliflower,Chattisgarh,Durg,Durg,20,25,22.5,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Ahmedabad,Ahmedabad,13,30,23,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Bharuch,Ankleshwar,22.25,31.25,29,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Bharuch,Bharuch,15,18.5,17,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Navsari,Bilimora,14,20,17,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Dahod,Dahod(Veg. Market),12,20,17,22-05-2019,CERTIFIED,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Ahmedabad,Dholka(Koth),10,12,11,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Kheda,Nadiyad(Piplag),13,19,16,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Vadodara(Baroda),Padra,25,30,27.5,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Surat,Surat,11,27.5,19.25,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Junagarh,Talalagir,16.5,18.5,17.5,22-05-2019,NON-GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Gujarat,Morbi,Vankaner(Sub yard),50,60,55,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Karnal,Asandh,14,15,14.5,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Faridabad,Ballabhgarh,18,21,20,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Hissar,Barwala(Hisar),40,40,40,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Bhiwani,Bhiwani,12,13,12.5,22-05-2019,NON-GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Faridabad,Faridabad,28,30,29,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Fatehabad,Fatehabad,35,40,40,22-05-2019,GMO,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Mewat,Punhana,8,8,8,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Cauliflower,Haryana,Panipat,Samalkha,4,8,6,22-05-2019,ORGANIC,Cold Storage,Moderate,53890,Premium
Coconut,Maharashtra,Mumbai,Mumbai,6.5,25,12,22-05-2019,ORGANIC,Dry Storage,High,71353,Export
Chapparad+Avare,Karnataka,Kolar,Kolar,25,30,27,22-05-2019,NON-GMO,Warehouse,Emerging Markets,27591,Grade A
Chennangi+Dal,Karnataka,Bangalore,Bangalore,53,59,56,22-05-2019,ORGANIC,Warehouse,Seasonal,68146,Grade B
Chikoos(Sapota),Gujarat,Bharuch,Bharuch,15,18.5,17,22-05-2019,ORGANIC,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Faridabad,Ballabhgarh,30,35,32,22-05-2019,ORGANIC,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Kaithal,Cheeka,20,25,25,22-05-2019,GMO,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Fatehabad,Fatehabad,15,18,18,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Sonipat,Gohana,20,30,20,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Sirsa,kalanwali,25,25,25,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Rohtak,Meham,30,35,32,22-05-2019,GMO,Cold Storage,High,99141,Export
Chikoos(Sapota),Haryana,Mahendragarh-Narnaul,Mohindergarh,20,30,30,22-05-2019,ORGANIC,Cold Storage,High,99141,Export
Chikoos(Sapota),Maharashtra,Mumbai,Fruit Market,25,35,30,22-05-2019,NON-GMO,Cold Storage,High,99141,Export
Chikoos(Sapota),Maharashtra,Pune,Pune,10,25,14,22-05-2019,ORGANIC,Cold Storage,High,99141,Export
Chikoos(Sapota),Maharashtra,Ahmednagar,Shrirampur,15,25,20,22-05-2019,NON-GMO,Cold Storage,High,99141,Export
Chikoos(Sapota),Punjab,Sangrur,Bhawanigarh,18,20,19,22-05-2019,ORGANIC,Cold Storage,High,99141,Export
Chikoos(Sapota),Punjab,Sangrur,Lehra Gaga,25,25,25,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
Chikoos(Sapota),Punjab,Sangrur,Sangrur,20,22,20,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
Chikoos(Sapota),Rajasthan,Ganganagar,Sriganganagar(F&V),22,24,23,22-05-2019,NON-GMO,Cold Storage,High,99141,Export
Chikoos(Sapota),Rajasthan,Udaipur,Udaipur(F&V),6,13,9.5,22-05-2019,CERTIFIED,Cold Storage,High,99141,Export
